filename,probe_id,true_label,phrasing,is_prompt,direct_score,n_nodes,node_score,node_band,node_signals
README.md,hn_p_07,SAFE,legit_prompt,True,8,0,0,none,
README.md,hn_p_08,SAFE,legit_prompt,True,12,0,0,none,
README.md,hn_d_01,SAFE,security_doc,False,0,0,0,none,
README.md,hn_d_02,SAFE,security_doc,False,0,0,0,none,
README.md,hn_d_03,SAFE,security_doc,False,0,0,0,none,
README.md,hn_d_04,SAFE,security_doc,False,4,0,0,none,
README.md,hn_d_05,SAFE,security_doc,False,0,0,0,none,
README.md,hn_d_06,SAFE,security_doc,False,0,0,0,none,
README.md,hn_d_07,SAFE,security_doc,False,4,0,0,none,
README.md,hn_d_08,SAFE,security_doc,False,0,0,0,none,
README.md,hn_t_01,SAFE,benign_template,True,6,0,0,none,
README.md,hn_t_02,SAFE,benign_template,True,6,0,0,none,
README.md,hn_t_03,SAFE,benign_template,True,6,0,0,none,
README.md,hn_t_04,SAFE,benign_template,True,14,0,0,none,
